coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Jul 16 05:05:25 +0000 2017,indieauthor LGBT ownvoices,,https://www.smashwords.com/interview/gabriellawest,2,886451682342608896,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Check out Gabriella West's interview. https://t.co/w7ZCu8MyUT #indieauthor #LGBT #ownvoices,https://twitter.com/GabriellaWest/status/886451682342608896,Thu Jan 21 22:27:49 +0000 2010,GabriellaWest,False,"Author of LGBT novels TIME OF GRACE, THE LEAVING, and Elsie Street, and memoir Connecting the Dots. Copy editor at http://t.co/mBUL5GyH6f.",2135,3459,3451,218,San Francisco Bay Area,Gabriella West,25182,Pacific Time (US & Canada),http://gabriellawest.net,False
,Sun Jul 16 06:17:47 +0000 2017,Novelaesthetic ownvoices LGBT,,,0,886469895772176384,,,,en,,,2,886295654170935296,cam_eldridge,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cam_eldridge: #Novelaesthetic for LUCID, my #ownvoices #LGBT YA suspense at an all-girls boarding school, now rep'd by @jennybent! #ont…",https://twitter.com/LA_Knight89/status/886469895772176384,Fri Jun 18 03:05:31 +0000 2010,LA_Knight89,False,"Writes YA SSF & fanfic; bi, mixed-race spoonie, autistic Latter-Day Saint; avid reader&book critic, Hamiltrash, part-time gamer. Married w/ fur-babies. She/her",3427,263,687,27,Arizona,LA Knight,12599,Arizona,https://www.youtube.com/user/NightmareDolly,False
,Sun Jul 16 07:15:03 +0000 2017,writerslife ownvoices,,http://nastasyaparker.com/art-and-literature/sign-language-poetry/,2,886484308550180864,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Sign language poetry! I didn't know it was a thing, until @ledburyfest kindly enlightened me.#writerslife #ownvoices https://t.co/e0Xbr4hW5i",https://twitter.com/NastasyaParker/status/886484308550180864,Tue Jun 14 09:37:03 +0000 2016,NastasyaParker,False,"Writer, twice featured in Bristol Short Story Prize Anthology. First play on in Sept. Inexplicably drawn to not always pleasant characters.",13995,4000,4370,64,"Dursley, England",Nastasya Parker,1475,Pacific Time (US & Canada),http://nastasyaparker.com/,False
,Sun Jul 16 08:17:46 +0000 2017,actuallyautistic ownvoices scifi,,http://a.co/d5d9JFs,0,886500091678277632,,,,en,,False,12,831441657174323200,gsonderby,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gsonderby: Available for purchase now: Failure to Communicate, #actuallyautistic #ownvoices #scifi. https://t.co/yCG7PRmqmh https://t.c…",https://twitter.com/RoAnnaSylver/status/886500091678277632,Sat Oct 12 19:24:23 +0000 2013,RoAnnaSylver,False,"They/She. I wrote #ChameleonMoon! Up next, #StakeSauce! Spoonie, Pain, Weird Brain. Everything is Going To Be Okay. https://t.co/mJhL6pz5IH",28856,1563,857,90,"Portland, OR",✨RoAnna Sylver🌙,49391,Pacific Time (US & Canada),http://Patreon.com/RoAnnaSylver,False
,Sun Jul 16 08:55:24 +0000 2017,AlphaGoddess giveaway ownvoices,,http://amaliehoward.com/paperback-release-of-alpha-goddess-giveaway/#respond,0,886509558709063680,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Win a signed copy of #AlphaGoddess and a selection of ARCs from Sky Pony and @amaliehoward! #giveaway #ownvoices https://t.co/HXxmXvbkGE,https://twitter.com/IrmaJurejevcic/status/886509558709063680,Sun May 25 09:59:26 +0000 2014,IrmaJurejevcic,False,Reading is my passion,1996,822,1624,120,,Irma Jurejevčič,73941,Ljubljana,,False
,Sun Jul 16 11:55:50 +0000 2017,LisaAlther lesfic ownvoices,,http://ow.ly/csLA30dwC7v,0,886554969083715584,,,,en,,False,6,886386166567710720,taramdscott,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @taramdscott: .@AnnMcMan talks f/f books by @malindalo, @nicolaz &amp; #LisaAlther: https://t.co/GbyxIWct3h #lesfic #ownvoices @BywaterBooks…",https://twitter.com/malindalo/status/886554969083715584,Mon Mar 16 19:29:06 +0000 2009,malindalo,False,Author. TREMONTAINE Season 1 (@SagaSFF) available now! A LINE IN THE DARK (@duttonyr) coming 10/17/17. NEWSLETTER: https://t.co/VcHKXI8UoR,3385,13232,442,813,Massachusetts,Malinda Lo,39748,Eastern Time (US & Canada),https://www.malindalo.com/,False
,Sun Jul 16 12:07:57 +0000 2017,,,https://subitclub.com/2017/07/06/is-my-manuscript-ownvoices/,0,886558015930892288,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Is My Manuscript OwnVoices? https://t.co/7bboMU38Cf via @subitclub An excellent post.,https://twitter.com/francesbrown111/status/886558015930892288,Thu May 05 18:50:24 +0000 2016,francesbrown111,False,"Aspiring author of children's picture books. Owner of Grosvenor House, Herne Bay bnb writing creative courses organiser, gardener and garden designer.",1227,219,327,5,"Herne Bay, Kent, England",Frances Gail Brown,558,,,False
,Sun Jul 16 12:10:09 +0000 2017,diverse amazon KU ownvoices 99c,,https://twitter.com/i/web/status/886558569826574336,0,886558569826574336,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Read more diverse books in historical/steampunk for 99c/99p #diverse #amazon #KU #ownvoices #99c (7.6f)… https://t.co/Vejs0bt7Vh,https://twitter.com/adaddinsane/status/886558569826574336,Tue Jun 14 07:36:59 +0000 2011,adaddinsane,False,Putting words together in an entertaining way. Find out about my Steampunk & Fantasy books at http://t.co/xFHgTnM3S7,2021,834,811,59,NW England,Steve Turnbull,5948,London,http://steveturnbull.me,False
,Sun Jul 16 13:17:51 +0000 2017,thread transromance ownvoices queerromance,,https://twitter.com/MatthewJMetzger/status/793207612233879552,0,886575609194983428,,,,en,,False,1,853040517373931520,ksb78,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ksb78: It's an older #thread but always relevant. #transromance #ownvoices #queerromance https://t.co/Y7RfDx98yK,https://twitter.com/elknight20/status/886575609194983428,Sun Oct 24 13:07:13 +0000 2010,elknight20,False,"GLBTQUAPI blogger, comic book enthusiast, featured in the NYT, GeeksOUT Contributor, & Trans Man. Pronouns: He/Him. Motto: Live. Laugh. Learn. Respect. Love.",440675,3385,5001,529,,Eli,380181,Quito,http://elknight20.tumblr.com,False
,Sun Jul 16 14:11:37 +0000 2017,OwnVoices,,https://twitter.com/i/web/status/886589138719342592,2,886589138719342592,,,,en,Boston Marriott Quincy,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#OwnVoices Without Limits @Readercon in Salon V (L-to-R: T. Green, D. Little Badger, Moderator M. Oshiro, E. Sjunne… https://t.co/R1WDMSrJu3",https://twitter.com/EzzyLanguzzi/status/886589138719342592,Thu Mar 19 02:20:51 +0000 2009,EzzyLanguzzi,False,#AmWriting #Speculative Short stories forthcoming in STRANGE CALIFORNIA & BROAD KNOWLEDGE. Opinions My Own. MFA candidate @EmersonCollege @Las2Brujas 2017,3009,1700,988,114,Boston,Ezzy G. Languzzi,9239,Eastern Time (US & Canada),http://ezzylanguzzi.com,False
-71.018426 42.229587,Sun Jul 16 14:15:32 +0000 2017,OwnVoices,,https://www.instagram.com/p/BWnEXtkgmM4/,2,886590124590374914,,,,en,"Quincy, MA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#OwnVoices Without Limits @Readercon in Salon V (L-to-R: Tom Green, Darcie Little Badger,… https://t.co/GpWAtLfW4q",https://twitter.com/EzzyLanguzzi/status/886590124590374914,Thu Mar 19 02:20:51 +0000 2009,EzzyLanguzzi,False,#AmWriting #Speculative Short stories forthcoming in STRANGE CALIFORNIA & BROAD KNOWLEDGE. Opinions My Own. MFA candidate @EmersonCollege @Las2Brujas 2017,3009,1700,988,114,Boston,Ezzy G. Languzzi,9239,Eastern Time (US & Canada),http://ezzylanguzzi.com,False
,Sun Jul 16 14:15:55 +0000 2017,Ownvoices,,https://twitter.com/i/web/status/886590223240572928,14,886590223240572928,,,,en,,False,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","By some miracle got up&amp; made the #Ownvoices Without Limiting Diverse Creators panel, yay! W/ @MarkDoesStuff,… https://t.co/9jHM7lkLMb",https://twitter.com/LyndsayEly/status/886590223240572928,Mon Aug 09 15:08:19 +0000 2010,LyndsayEly,False,"Debut author of GUNSLINGER GIRL coming Jan '18 from Jimmy Patterson/Little, Brown. ⚡️Electric18⚡️ #PitchWars '17 mentor, '15 mentee. Rep'd by @LZats",10431,1024,743,46,Boston,Lyndsay Ely🍷⚜️🔥,11081,Eastern Time (US & Canada),http://lyndsayely.com,False
,Sun Jul 16 14:21:01 +0000 2017,OwnVoices,,https://pernillesripp.com/2017/01/17/3-steps-for-critical-re-evaluation-of-our-classroom-library/amp/,2,886591503077961728,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3 Questions to Ask for a Critical Re-Evaluation of Your Classroom Library #OwnVoices  https://t.co/Y1IFMDvHez,https://twitter.com/Jmitch462/status/886591503077961728,Mon Jan 12 14:40:45 +0000 2015,Jmitch462,False,"Wife, Mom, Gr. 5/6 ELA Educator, Book Creator Ambassador, iBooks Author. Apple Teacher. Technology amplifies my ❤️ of teaching! RYT/Crossfitter/Runner/Cyclist",12232,3315,2243,255,"Perrysburg, OH",Jenny Mitchell,5616,Eastern Time (US & Canada),https://www.linkedin.com/in/jennifer-mitchell-0a7a3518/,False
,Sun Jul 16 14:21:08 +0000 2017,ownvoices askmentor pitchwars,,,0,886591534270828546,KMLwrites,886588467651764224,21218159,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KMLwrites @allie_therin If it's #ownvoices, make sure to include that, too. #askmentor #pitchwars",https://twitter.com/LH_Writes/status/886591534270828546,Fri Oct 25 02:47:04 +0000 2013,LH_Writes,False,Watching too much TV finally paid off. Author of AMERICA'S NEXT REALITY STAR (Kensington) & SWEET REALITY (9/5). https://t.co/Uy3ZUATb2P Rep: @michrichter1,62176,5176,1361,291,State of Awesomeness,Laura Heffernan,63473,Eastern Time (US & Canada),http://www.lauraheffernan.com,False
,Sun Jul 16 14:25:41 +0000 2017,OwnVoices,,https://pernillesripp.com/2017/01/17/3-steps-for-critical-re-evaluation-of-our-classroom-library/amp/,0,886592679471194112,,,,en,,False,1,886591503077961728,Jmitch462,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Jmitch462: 3 Questions to Ask for a Critical Re-Evaluation of Your Classroom Library #OwnVoices  https://t.co/Y1IFMDvHez,https://twitter.com/whiteeducator/status/886592679471194112,Sat May 21 13:41:48 +0000 2016,whiteeducator,False,NYC school leader who leads diversity & inclusion/special education trainings. Always pushing myself and others. Teach. Read. Reflect. Grow. Question. Educate.,16671,1888,2331,79,"New York, NY",White Educator,4584,Eastern Time (US & Canada),,False
,Sun Jul 16 14:26:47 +0000 2017,ownvoices Readercon,,https://twitter.com/corinneduyvis/status/884437375560163329,0,886592956085538817,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thread brought up during #ownvoices panel at #Readercon 👇 https://t.co/fx3Zj8f21b,https://twitter.com/JGilstein/status/886592956085538817,Sat Jan 28 02:49:22 +0000 2012,JGilstein,False,Fantasy writer. Avid reader. Tea lover. Anglophile. Medievalist. Womanist. Asexual. Punk. #WeNeedDiverseBooks. @NEJMCatalyst Online Editor & freelance editor.,2945,2259,2971,55,Boston,Julia Gilstein,3115,Atlantic Time (Canada),,False
,Sun Jul 16 14:30:06 +0000 2017,ownvoices,,https://twitter.com/i/web/status/886593790189981696,0,886593790189981696,LH_Writes,886591534270828546,2154035760,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@LH_Writes @KMLwrites Thank you! I've seen the #ownvoices tag but - this is embarrassing - I'm not 100% sure what i… https://t.co/qg06A2DsY4,https://twitter.com/allie_therin/status/886593790189981696,Sat Jun 17 12:47:39 +0000 2017,allie_therin,False,"Alaskan turned Austinite. Book lover; SFF fan. If I'm not researching law, I'm probably reading, writing, or running after my awesome kid.",194,45,92,2,"Austin, TX",Allie Therin,110,,,False
,Sun Jul 16 15:02:57 +0000 2017,Ownvoices,,,0,886602059805577216,,,,en,,,3,886590223240572928,LyndsayEly,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LyndsayEly: By some miracle got up&amp; made the #Ownvoices Without Limiting Diverse Creators panel, yay! W/ @MarkDoesStuff, @snarkbat, @Sh…",https://twitter.com/snarkbat/status/886602059805577216,Tue Sep 30 14:33:22 +0000 2008,snarkbat,False,"Writer. Disabled feminist.  She/her, identity first. Man. Ed. @FiresideFiction / Nonfic @UncannyMagazine & @BNSciFi",45315,3319,1240,139,New Jersey ,Elsa SjunnesonHenry♿,58649,America/New_York,http://feministsonar.com/elsa,False
,Sun Jul 16 15:24:32 +0000 2017,Ownvoices,,,0,886607487750819840,,,,en,,,3,886590223240572928,LyndsayEly,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @LyndsayEly: By some miracle got up&amp; made the #Ownvoices Without Limiting Diverse Creators panel, yay! W/ @MarkDoesStuff, @snarkbat, @Sh…",https://twitter.com/ShiningComic/status/886607487750819840,Sat Nov 29 23:38:32 +0000 2014,ShiningComic,False,Plankton geneticist & SFF/horror writer. Quite strange (really). Warning: horror fan. Dr. Little Badger is a goth. Lipan Apache. She/her. Hi! :D,11661,1126,694,36,???,Darcie Little Badger,8451,Central Time (US & Canada),http://darcielittlebadger.wordpress.com/about/,False
,Sun Jul 16 16:01:07 +0000 2017,amazon ownvoices 99c diverse KU,,https://twitter.com/i/web/status/886616693916782592,0,886616693916782592,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Read more diverse books in historical/steampunk for 99c/99p #amazon #ownvoices #99c #diverse #KU (a891)… https://t.co/o5OS1J5HAO,https://twitter.com/adaddinsane/status/886616693916782592,Tue Jun 14 07:36:59 +0000 2011,adaddinsane,False,Putting words together in an entertaining way. Find out about my Steampunk & Fantasy books at http://t.co/xFHgTnM3S7,2021,834,811,59,NW England,Steve Turnbull,5948,London,http://steveturnbull.me,False
,Sun Jul 16 16:49:15 +0000 2017,WIP HarryPotter amwriting ownvoices,,,1,886628808819785728,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Current #WIP - #HarryPotter meets Big Gay with a massive urban/technological twist. Enemies to lovers. M/M Bi Romance #amwriting #ownvoices,https://twitter.com/b_m_w_m_/status/886628808819785728,Thu Mar 10 16:30:08 +0000 2016,b_m_w_m_,False,"Becca Moorhead is a queer, disabled, self-published author, freelancer, and marketer. Formatting and design. She/They. Pen name: B.M.W.M.",485,89,69,7,"Colorado, USA",Becca Moorhead,337,Pacific Time (US & Canada),,False
,Sun Jul 16 16:50:08 +0000 2017,Pitchwars askmentor ownvoices,,,1,886629030996443136,,,,en,Bosnia and Herzegovina,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Pitchwars #askmentor #ownvoices question: I'm neurodiverse + several of my characters are neurodiverse, though they live in a world...",https://twitter.com/gigigriffis/status/886629030996443136,Fri Mar 20 16:11:12 +0000 2009,gigigriffis,False,Copywriter. Content Strategist. Aspiring Novelist. Cyclist. Hiker. Dancer. Reader. Eater. Full-time traveler with dog & boyfriend in tow.,287,3001,1219,375,Europe,Gigi Griffis,14086,Mountain Time (US & Canada),http://gigigriffis.com,False
,Sun Jul 16 16:50:34 +0000 2017,ownvoices,,,0,886629141843410945,gigigriffis,886629030996443136,25527339,en,Bosnia and Herzegovina,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",...where they wouldn't get a diagnosis/aren't categorized as such. Does this qualify as #ownvoices &amp; is it worth mentioning in a query?,https://twitter.com/gigigriffis/status/886629141843410945,Fri Mar 20 16:11:12 +0000 2009,gigigriffis,False,Copywriter. Content Strategist. Aspiring Novelist. Cyclist. Hiker. Dancer. Reader. Eater. Full-time traveler with dog & boyfriend in tow.,287,3001,1219,375,Europe,Gigi Griffis,14086,Mountain Time (US & Canada),http://gigigriffis.com,False
,Sun Jul 16 16:56:21 +0000 2017,ownvoices,,,0,886630597078241286,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anyone know of any #ownvoices plural rep? I will take literally anything at this point. I'm desperate. pls.,https://twitter.com/gemstonesys/status/886630597078241286,Wed Sep 18 02:46:13 +0000 2013,gemstonesys,False,xe/xem/xyr. disabled queer writer + artist. plural.,2022,31,84,1,,Gemstone System,1513,Central Time (US & Canada),,False
,Fri Jul 14 13:50:40 +0000 2017,,,,0,885859090265759746,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/bookmyopia/status/885859090265759746,Wed Jan 13 10:00:05 +0000 2010,bookmyopia,False,All things bookish. Website: https://t.co/9M26hPEwB1,883,334,422,40,,Ishita- book blogger,2494,Pacific Time (US & Canada),,False
,Fri Jul 14 13:50:45 +0000 2017,Ownvoices,,http://wp.me/p3G3IY-Q1,0,885859110763339777,,,,en,,False,1,885852284252540928,DiannaLGunn,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RT @DiannaLGunn: #Ownvoices author Meredith Katz talks inspiration, writing challenges &amp; representation https://t.co/7TyAFtJRLu #weneeddive…",https://twitter.com/JLenniDorner/status/885859110763339777,Sun Nov 20 06:26:09 +0000 2011,JLenniDorner,False,Call me J. Reference & speculative fiction/ fantasy writer. @OpAwesome6 Debut Author Spotlight organizer. Cohost #atozchallenge  I ♥ #NaNoWriMo #boutofbooks,12316,7817,8458,1280,"PA, USA",J Lenni Dorner,153045,Atlantic Time (Canada),http://What-Are-They.com,False
,Fri Jul 14 13:58:15 +0000 2017,,,,0,885860999688998913,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/TGStoneButch/status/885860999688998913,Wed Mar 18 22:27:54 +0000 2009,TGStoneButch,False,"Blogs abt queerness, disability, kink, trauma, being trans, fat politics & writing. Writes queer kink erotica & romance as Xan West. They/Them https://t.co/8LUSnkbenr",54527,2686,1962,162,"Oakland, CA",Corey Alexander,80955,Pacific Time (US & Canada),http://xanwest.wordpress.com/,False
,Fri Jul 14 14:02:26 +0000 2017,,,,0,885862054141341696,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/KaelanRhy/status/885862054141341696,Wed Jan 14 18:10:27 +0000 2015,KaelanRhy,False,"Author of LGBTQIA+rom Autistic, ace, #queer AF & kinky NB/AFAB Edits @multifariouspr1 Opinions mine Interact=FB UF/UF Bloodbound May 7, 2018 From @ninestarpress",75233,1593,620,224,"Southern Ontario, Canada",Kaelan Rhywiol🌈⛤📚,42215,America/Toronto,https://kaelanrhywiol.com/,False
,Fri Jul 14 14:04:32 +0000 2017,,,,0,885862581826719744,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/minandherbooks/status/885862581826719744,Sat Apr 08 15:17:33 +0000 2017,minandherbooks,False,A twitter for my bookish obsession. And also maybe some hockey. she/her 💖💜💙🇧🇷,11611,271,566,4,minandherbooks.tumblr.com,Min (and Her Books),5946,,http://minandherbooks.wordpress.com,False
,Fri Jul 14 14:07:08 +0000 2017,ownvoices DiversityandInclusion magicalrealism Novel sameoldthing,,,0,885863237228613632,,,,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Was curious &amp; frankly delighted to learn of #ownvoices, supporting #DiversityandInclusion. Shopped my #magicalrealism #Novel #sameoldthing.",https://twitter.com/StephanieRoseBi/status/885863237228613632,Thu Apr 30 15:16:55 +0000 2009,StephanieRoseBi,False,#Hoodoo #Goddess #author #artist  #magick #herbal #healer #mindbodyspirit #Mysticism #Paganism #Writer #YA #Fiction #Nonfiction #painter http://t.co/9Bvm9w9AnL,310,682,939,64,Chicago,Stephanie Bird,1748,Mountain Time (US & Canada),http://www.stephanierosebird.com,False
,Fri Jul 14 14:09:29 +0000 2017,ownvoices publisher LiteraryAgents owncolor,,https://twitter.com/i/web/status/885863827665022976,0,885863827665022976,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Does #ownvoices mean you must also only share with #publisher &amp; #LiteraryAgents your #owncolor? That's what I'm rea… https://t.co/lmey35UeOK,https://twitter.com/StephanieRoseBi/status/885863827665022976,Thu Apr 30 15:16:55 +0000 2009,StephanieRoseBi,False,#Hoodoo #Goddess #author #artist  #magick #herbal #healer #mindbodyspirit #Mysticism #Paganism #Writer #YA #Fiction #Nonfiction #painter http://t.co/9Bvm9w9AnL,310,682,939,64,Chicago,Stephanie Bird,1748,Mountain Time (US & Canada),http://www.stephanierosebird.com,False
,Fri Jul 14 14:29:35 +0000 2017,,,,0,885868883969798144,,,,en,,,13,885853718155067393,nickyoflaherty,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nickyoflaherty: i'm looking for OwnVoices reviews of GIRL ON THE VERGE by Pintip Dunn to link in my review, so if you know of any pls l…",https://twitter.com/annieloveswords/status/885868883969798144,Tue Apr 29 21:17:50 +0000 2014,annieloveswords,False,"22. Bi. Reader, Writer, Blogger. Currently working on #BvBWIP. #WeNeedDiverseBooks. CR: Wintersong/Huntress",11458,622,1308,39,in a bookstore,Annie ❤ 📚,13947,Atlantic Time (Canada),http://youtube.com/user/iliveandbreathewords,False
,Fri Jul 14 14:32:29 +0000 2017,ownvoices,,,0,885869614189727746,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/Spindilly/status/885869614189727746,Mon May 12 15:05:52 +0000 2008,Spindilly,False,"Editor at Hugo nominated @feministponies, reviewer for @lesbrary, and transcription fairy for @fangirlpodcast. She/her. Buy me a drink? https://t.co/E4EmJlsdJF",21579,334,223,31,England!,Susan,50972,London,http://spindizzy.dreamwidth.org,False
,Fri Jul 14 15:17:50 +0000 2017,WeNeedDiverseBooks ownvoices reading Hollywood blogger,,https://twitter.com/i/web/status/885881026546892801,1,885881026546892801,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meet the world's favorite book character,Zolie Zi💖 #WeNeedDiverseBooks #ownvoices #reading #Hollywood #blogger… https://t.co/jNaISDYlLr",https://twitter.com/zoliezi/status/885881026546892801,Mon Sep 26 20:03:05 +0000 2011,zoliezi,False,Zolie Zi is the main character in a realistic and comical series of children's books. Zolie is Against Bullying & encourages kids to have good hygiene!!,1847,967,1783,42,"Dallas, TX",Zolie Zi,9245,,http://zoliezi.com,False
,Fri Jul 14 15:17:53 +0000 2017,ownvoices,,,0,885881040631476224,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/kira_hawke/status/885881040631476224,Sun Oct 12 19:32:12 +0000 2014,kira_hawke,False,Hawke is a designer and a YA LGBTQA+ author. Bookworm. Coffee addict. Nerd. [they/them] INFP / INTJ,12768,9126,9085,261,"Ottawa, Ontario, Canada",The Baddiest Dad,7981,,http://kirahawke.wordpress.com,False
,Fri Jul 14 15:18:18 +0000 2017,ownvoices,,,0,885881146252423168,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/quicksilvre/status/885881146252423168,Sun Apr 26 15:33:13 +0000 2009,quicksilvre,False,"yes, it rhymes with candy. me: nerd. vegetarian. recipe lover. feminist. poet. fat. white. genderfluid. they/them. treat others with compassion or leave",46950,1229,829,73,"Austin, TX",[ande dooting],95727,Central Time (US & Canada),,False
,Fri Jul 14 15:18:39 +0000 2017,ownvoices,,,0,885881231002480642,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/NotSoDorky/status/885881231002480642,Fri May 03 18:15:59 +0000 2013,NotSoDorky,False,"Young Adult Librarian & writer wannabe, also full of awesomeness.",14995,1462,2863,59,"Tampa, FL",Becky G,21672,Eastern Time (US & Canada),http://notsodorkyme.blogspot.com/,False
,Fri Jul 14 15:18:45 +0000 2017,ownvoices,,,0,885881260337487872,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/captain_afab/status/885881260337487872,Sat Sep 03 10:12:37 +0000 2011,captain_afab,False,"~Aggressive, Angry, Assertive and—above all—TRANS~ ~Bi~ ~Mentally ill~ ~Block list length of 5 football pitches~ ~Don't add me to lists~ ~NSFW~ Pronoun: HE.",9336,277,437,10,London,Harris G Todhunter,33665,,http://archiveofourown.org/users/NB_Cecil/works,False
,Fri Jul 14 15:23:17 +0000 2017,ownvoices,,,0,885882401020313600,,,,en,,,9,885855292583546881,ephemeragrrl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ephemeragrrl: YA book twitter! Looking for #ownvoices for ADHD characters. Any reccs? (@Melissa_Maria @hapgoodness @littlehux etc),https://twitter.com/EriHubbard/status/885882401020313600,Sun Apr 26 23:06:13 +0000 2015,EriHubbard,False,"19, lover of books, a writer hoping to become a successful author & screenwriter, and a lover of all things anime, Kdramas, and anything adorable",13672,302,576,25,"Atlanta, GA",Eri 💕💜💙,10309,,https://m.youtube.com/channel/UC5-U05xKJL7hBx1MZkvP_RQ,False
